;Time;BuienRadar;OpenWeatherMap;AccuWeather;WeatherAPI;WeatherBitIO;Meteomatics;Aeris;Foreca
13106;1656732300;0;0;0;0;0;0;0;0
13107;1656732600;0;0;0;0;0;0;0;0
13108;1656732900;0;0;0;0;0;0;0;0
13109;1656733200;0;0;0;0;0;0;0;0
13110;1656733500;0;0;0;0;0;0;0;0
13111;1656733800;0;0;0;0;0;0;0;0
13112;1656734100;0;0;0;0;0;0;0;0
13113;1656734400;0;0;0;0;0;0;0;0
13114;1656734700;0;0;0;0;0;0;0;0
13115;1656735000;0;0;0;0;0;0;0;0
13116;1656735300;0;0;0;0;0;0;0;0
13117;1656735600;0;0;0;0;0;0;0;0
13118;1656735900;0;0;0;0;0;0;0;0
13119;1656736200;0;0;0;0;0;0;0;0
13120;1656736500;0;0;0;0;0;0;0;0
13121;1656736800;0;0;0;0;0;0;0;0
13122;1656737100;0;0;0;0;0;0;0;0
13123;1656737400;0;0;0;0;0;0;0;0
13124;1656737700;0;0;0;0;0;0;0;0
13125;1656738000;0;0;0;0;0;0;0;0
13126;1656738300;0;0;0;0;0;0;0;0
13127;1656738600;0;0;0;0;0;0;0;0
13128;1656738900;0;0;0;0;0;0;0;0
13129;1656739200;0;0;0;0;0;0;0;0
13130;1656739500;0;0;0;0;0;0;0;0
13131;1656739800;0;0;0;0;0;0;0;0
13132;1656740100;0;0;0;0;0;0;0;0
13133;1656740400;0;0;0;0;0;0;0;0
13134;1656740700;0;0;0;0;0;0;0;0
13135;1656741000;0;0;0;0;0;0;0;0
13136;1656741300;0;0;0;0;0;0;0;0
13137;1656741600;0;0;0;0;0;0;0;0
13138;1656741900;0;0;0;0;0;0;0;0
13139;1656742200;0;0;0;0;0;0;0;0
13140;1656742500;0;0;0;0;0;0;0;0
13141;1656742800;0;0;0;0;0;0;0;0
13142;1656743100;0;0;0;0;0;0;0;0
13143;1656743400;0;0;0;0;0;0;0;0
13144;1656743700;0;0;0;0;0;0;0;0
13145;1656744000;0;0;0;0;0;0;0;0
13146;1656744300;0;0;0;0;0;0;0;0
13147;1656744600;0;0;0;0;0;0;0;0
13148;1656744900;0;0;0;0;0;0;0;0
13149;1656745200;0;0;0;0;0;0;0;0
13150;1656745500;0;0;0;0;0;0;0;0
13151;1656745800;0;0;0;0;0;0;0;0
13152;1656746100;0;0;0;0;0;0;0;0
13153;1656746400;0;0;0;0;0;0;0;0
13154;1656746700;0;0;0;0;0;0;0;0
13155;1656747000;0;0;0;0;0;0;0;0
13156;1656747600;0;0;0;0;0;0;0;0
13157;1656747900;0;0;0;0;0;0;0;0
13158;1656748200;0;0;0;0;0;0;0;0
13159;1656748500;0;0;0;0;0;0;0;0
13160;1656748800;0;0;0;0;0;0;0;0
13161;1656749100;0;0;0;0;0;0;0;0
13162;1656749400;0;0;0;0;0;0;0;0
13163;1656749700;0;0;0;0;0;0;0;0
13164;1656750000;0;0;0;0;0;0;0;0
13165;1656750300;0;0;0;0;0;0;0;0
13166;1656750600;0;0;0;0;0;0;0;0
13167;1656750900;0;0;0;0;0;0;0;0
13168;1656751200;0;0;0;0;0;0;0;0
13169;1656751500;0;0;0;0;0;0;0;0
13170;1656751800;0;0;0;0;0;0;0;0
13171;1656752100;0;0;0;0;0;0;0;0
13172;1656752400;0;0;0;0;0;0;0;0
13173;1656752700;0;0;0;0;0;0;0;0
13174;1656753000;0;0;0;0;0;0;0;0
13175;1656753300;0;0;0;0;0;0;0;0
13176;1656753600;0;0;0;0;0;0;0;0
13177;1656753900;0;0;0;0;0;0;0;0
13178;1656754200;0;0;0;0;0;0;0;0
13179;1656754500;0;0;0;0;0;0;0;0
13180;1656754800;0;0;0;0;0;0;0;0
13181;1656755100;0;0;0;0;0;0;0;0
13182;1656755400;0;0;0;0;0;0;0;0
13183;1656755700;0;0;0;0;0;0;0;0
13184;1656756000;0;0;0;0;0;0;0;0
13185;1656756300;0;0;0;0;0;0;0;0
13186;1656756600;0;0;0;0;0;0;0;0
13187;1656756900;0;0;0;0;0;0;0;0
13188;1656757200;0;0;0;0;0;0;0;0
13189;1656757500;0;0;0;0;0;0;0;0
13190;1656757800;0;0;0;0;0;0;0;0
13191;1656758100;0;0;0;0;0;0;0;0
13192;1656758400;0;0;0;0;0;0;0;0
13193;1656758700;0;0;0;0;0;0;0;0
13194;1656759000;0;0;0;0;0;0;0;0
13195;1656759300;0;0;0;0;0;0;0;0
13196;1656759600;0;0;0;0;0;0;0;0
13197;1656759900;0;0;0;0;0;0;0;0
13198;1656760200;0;0;0;0;0;0;0;0
13199;1656760500;0;0;0;0;0;0;0;0
13200;1656760800;0;0;0;0;0;0;0;0
13201;1656761100;0;0;0;0;0;0;0;0
13202;1656761400;0;0;0;0;0;0;0;0
13203;1656761700;0;0;0;0;0;0;0;0
13204;1656762000;0;0;0;0;0;0;0;0
13205;1656762300;0;0;0;0;0;0;0;0
13206;1656762600;0;0;0;0;0;0;0;0
13207;1656762900;0;0;0;0;0;0;0;0
13208;1656763200;0;0;0;0;0;0;0;0
13209;1656763500;0;0;0;0;0;0;0;0
13210;1656763800;0;0;0;0;0;0;0;0
13211;1656764100;0;0;0;0;0;0;0;0
13212;1656764400;0;0;0;0;0;0;0;0
13213;1656764700;0;0;0;0;0;0;0;0
13214;1656765000;0;0;0;0;0;0;0;0
13215;1656765300;0;0;0;0;0;0;0;0
13216;1656765600;0;0;0;0;0;0;0;0
13217;1656765900;0;0;0;0;0;0;0;0
13218;1656766200;0;0;0;0;0;0;0;0
13219;1656766500;0;0;0;0;0;0;0;0
13220;1656766800;0;0;0;0;0;0;0;0
13221;1656767100;0;0;0;0;0;0;0;0
13222;1656767400;0;0;0;0;0;0;0;0
13223;1656767700;0;0;0;0;0;0;0;0
13224;1656768000;0;0;0;0;0;0;0;0
13225;1656768300;0;0;0;0;0;0;0;0
13226;1656768600;0;0;0;0;0;0;0;0
13227;1656768900;0;0;0;0;0;0;0;0
13228;1656769200;0;0;0;0;0;0;0;0
13229;1656769500;0;0;0;0;0;0;0;0
13230;1656769800;0;0;0;0;0;0;0;0
13231;1656770100;0;0;0;0;0;0;0;0
13232;1656770400;0;0;0;0;0;0;0;0
13233;1656770700;0;0;0;0;0;0;0;0
13234;1656771000;0;0;0;0;0;0;0;0
13235;1656771300;0;0;0;0;0;0;0;0
13236;1656771600;0;0;0;0;0;0;0;0
13237;1656771900;0;0;0;0;0;0;0;0
13238;1656772200;0;0;0;0;0;0;0;0
13239;1656772500;0;0;0;0;0;0;0;0
13240;1656772800;0;0;0;0;0;0;0;0
13241;1656773100;0;0;0;0;0;0;0;0
13242;1656773400;0;0;0;0;0;0;0;0
13243;1656773700;0;0;0;0;0;0;0;0
13244;1656774000;0;0;0;0;0;0;0;0
13245;1656774300;0;0;0;0;0;0;0;0
13246;1656774600;0;0;0;0;0;0;0;0
13247;1656774900;0;0;0;0;0;0;0;0
13248;1656775200;0;0;0;0;0;0;0;0
13249;1656775500;0;0;0;0;0;0;0;0
13250;1656775800;0;0;0;0;0;0;0;0
13251;1656776100;0;0;0;0;0;0;0;0
13252;1656776400;0;0;0;0;0;0;0;0
13253;1656776700;0;0;0;0;0;0;0;0
13254;1656777000;0;0;0;0;0;0;0;0
13255;1656777300;0;0;0;0;0;0;0;0
13256;1656777600;0;0;0;0;0;0;0;0
13257;1656777900;0;0;0;0;0;0;0;0
13258;1656778200;0;0;0;0;0;0;0;0
13259;1656778500;0;0;0;0;0;0;0;0
13260;1656778800;0;0;0;0;0;0;0;0
13261;1656779100;0;0;0;0;0;0;0;0
13262;1656779400;0;0;0;0;0;0;0;0
13263;1656779700;0;0;0;0;0;0;0;0
13264;1656780000;0;0;0;0;0;0;0;0
13265;1656780300;0;0;0;0;0;0;0;0
13266;1656780600;0;0;0;0;0;0;0;0
13267;1656780900;0;0;0;0;0;0;0;0
13268;1656781200;0;0;0;0;0;0;0;0
13269;1656781500;0;0;0;0;0;0;0;0
13270;1656781800;0;0;0;0;0;0;0;0
13271;1656782100;0;0;0;0;0;0;0;0
13272;1656782400;0;0;0;0;0;0;0;0
13273;1656782700;0;0;0;0;0;0;0;0
13274;1656783000;0;0;0;0;0;0;0;0
13275;1656783300;0;0;0;0;0;0;0;0
13276;1656783600;0;0;0;0;0;0;0;0
13277;1656783900;0;0;0;0;0;0;0;0
13278;1656784200;0;0;0;0;0;0;0;0
13279;1656784500;0;0;0;0;0;0;0;0
13280;1656784800;0;0;0;0;0;0;0;0
13281;1656785100;0;0;0;0;0;0;0;0
13282;1656785400;0;0;0;0;0;0;0;0
13283;1656785700;0;0;0;0;0;0;0;0
13284;1656786000;0;0;0;0;0;0;0;0
13285;1656786300;0;0;0;0;0;0;0;0
13286;1656786600;0;0;0;0;0;0;0;0
13287;1656786900;0;0;0;0;0;0;0;0
13288;1656787200;0;0;0;0;0;0;0;0
13289;1656787500;0;0;0;0;0;0;0;0
13290;1656787800;0;0;0;0;0;0;0;0
13291;1656788100;0;0;0;0;0;0;0;0
13292;1656788400;0;0;0;0;0;0;0;0
13293;1656788700;0;0;0;0;0;0;0;0
13294;1656789000;0;0;0;0;0;0;0;0
13295;1656789300;0;0;0;0;0;0;0;0
13296;1656789600;0;0;0;0;0;0;0;0
13297;1656789900;0;0;0;0;0;0;0;0
13298;1656790200;0;0;0;0;0;0;0;0
13299;1656790500;0;0;0;0;0;0;0;0
13300;1656790800;0;0;0;0;0;0;0;0
13301;1656791100;0;0;0;0;0;0;0;0
13302;1656791400;0;0;0;0;0;0;0;0
13303;1656791700;0;0;0;0;0;0;0;0
13304;1656792000;0;0;0;0;0;0;0;0
13305;1656792300;0;0;0;0;0;0;0;0
13306;1656792600;0;0;0;0;0;0;0;0
13307;1656792900;0;0;0;0;0;0;0;0
13308;1656793200;0;0;0;0;0;0;0;0
13309;1656793500;0;0;0;0;0;0;0;0
13310;1656793800;0;0;0;0;0;0;0;0
13311;1656794100;0;0;0;0;0;0;0;0
13312;1656794400;0;0;0;0;0;0;0;0
13313;1656794700;0;0;0;0;0;0;0;0
13314;1656795000;0;0;0;0;0;0;0;0
13315;1656795300;0;0;0;0;0;0;0;0
13316;1656795600;0;0;0;0;0;0;0;0
13317;1656795900;0;0;0;0;0;0;0;0
13318;1656796200;0;0;0;0;0;0;0;0
13319;1656796500;0;0;0;0;0;0;0;0
13320;1656796800;0;0;0;0;0;0;0;0
13321;1656797100;0;0;0;0;0;0;0;0
13322;1656797400;0;0;0;0;0;0;0;0
13323;1656797700;0;0;0;0;0;0;0;0
13324;1656798000;0;0;0;0;0;0;0;0
13325;1656798300;0;0;0;0;0;0;0;0
13326;1656798600;0;0;0;0;0;0;0;0
13327;1656798900;0;0;0;0;0;0;0;0
13328;1656799200;0;0;0;0;0;0;0;0
13329;1656799500;0;0;0;0;0;0;0;0
13330;1656799800;0;0;0;0;0;0;0;0
13331;1656800100;0;0;0;0;0;0;0;0
13332;1656800400;0;0;0;0;0;0;0;0
13333;1656800700;0;0;0;0;0;0;0;0
13334;1656801000;0;0;0;0;0;0;0;0
13335;1656801300;0;0;0;0;0;0;0;0
13336;1656801600;0;0;0;0;0;0;0;0
13337;1656801900;0;0;0;0;0;0;0;0
13338;1656802200;0;0;0;0;0;0;0;0
13339;1656802500;0;0;0;0;0;0;0;0
13340;1656802800;0;0;0;0;0;0;0;0
13341;1656803100;0;0;0;0;0;0;0;0
13342;1656803400;0;0;0;0;0;0;0;0
13343;1656803700;0;0;0;0;0;0;0;0
13344;1656804000;0;0;0;0;0;0;0;0
13345;1656804300;0;0;0;0;0;0;0;0
13346;1656804600;0;0;0;0;0;0;0;0
13347;1656804900;0;0;0;0;0;0;0;0
13348;1656805200;0;0;0;0;0;0;0;0
13349;1656805500;0;0;0;0;0;0;0;0
13350;1656805800;0;0;0;0;0;0;0;0
13351;1656806100;0;0;0;0;0;0;0;0
13352;1656806400;0;0;0;0;0;0;0;0
13353;1656806700;0;0;0;0;0;0;0;0
13354;1656807000;0;0;0;0;0;0;0;0
13355;1656807300;0;0;0;0;0;0;0;0
13356;1656807600;0;0;0;0;0;0;0;0
13357;1656807900;0;0;0;0;0;0;0;0
13358;1656808200;0;0;0;0;0;0;0;0
13359;1656808500;0;0;0;0;0;0;0;0
13360;1656808800;0;0;0;0;0;0;0;0
13361;1656809100;0;0;0;0;0;0;0;0
13362;1656809400;0;0;0;0;0;0;0;0
13363;1656809700;0;0;0;0;0;0;0;0
13364;1656810000;0;0;0;0;0;0;0;0
13365;1656810300;0;0;0;0;0;0;0;0
13366;1656810600;0;0;0;0;0;0;0;0
13367;1656810900;0;0;0;0;0;0;0;0
13368;1656811200;0;0;0;0;0;0;0;0
13369;1656811500;0;0;0;0;0;0;0;0
13370;1656811800;0;0;0;0;0;0;0;0
13371;1656812100;0;0;0;0;0;0;0;0
13372;1656812400;0;0;0;0;0;0;0;0
13373;1656812700;0;0;0;0;0;0;0;0
13374;1656813000;0;0;0;0;0;0;0;0
13375;1656813300;0;0;0;0;0;0;0;0
13376;1656813600;0;0;0;0;0;0;0;0
13377;1656813900;0;0;0;0;0;0;0;0
13378;1656814200;0;0;0;0;0;0;0;0
13379;1656814500;0;0;0;0;0;0;0;0
13380;1656814800;0;0;0;0;0;0;0;0
13381;1656815100;0;0;0;0;0;0;0;0
13382;1656815400;0;0;0;0;0;0;0;0
13383;1656815700;0;0;0;0;0;0;0;0
13384;1656816000;0;0;0;0;0;0;0;0
13385;1656816300;0;0;0;0;0;0;0;0
13386;1656816600;0;0;0;0;0;0;0;0
13387;1656816900;0;0;0;0;0;0;0;0
13388;1656817200;0;0;0;0;0;0;0;0
13389;1656817500;0;0;0;0;0;0;0;0
13390;1656817800;0;0;0;0;0;0;0;0
13391;1656818100;0;0;0;0;0;0;0;0
13392;1656818400;0;0;0;0;0;0;0;0
13393;1656818700;0;0;0;0;0;0;0;0
13394;1656819000;0;0;0;0;0;0;0;0
13395;1656819300;0;0;0;0;0;0;0;0
13396;1656819600;0;0;0;0;0;0;0;0
13397;1656819900;0;0;0;0;0;0;0;0
13398;1656820200;0;0;0;0;0;0;0;0
13399;1656820500;0;0;0;0;0;0;0;0
13400;1656820800;0;0;0;0;0;0;0;0
13401;1656821100;0;0;0;0;0;0;0;0
13402;1656821400;0;0;0;0;0;0;0;0
13403;1656821700;0;0;0;0;0;0;0;0
13404;1656822000;0;0;0;0;0;0;0;0
13405;1656822300;0;0;0;0;0;0;0;0
13406;1656822600;0;0;0;0;0;0;0;0
13407;1656822900;0;0;0;0;0;0;0;0
13408;1656823200;0;0;0;0;0;0;0;0
13409;1656823500;0;0;0;0;0;0;0;0
13410;1656823800;0;0;0;0;0;0;0;0
13411;1656824100;0;0;0;0;0;0;0;0
13412;1656824400;0;0;0;0;0;0;0;0
13413;1656824700;0;0;0;0;0;0;0;0
13414;1656825000;0;0;0;0;0;0;0;0
13415;1656825300;0;0;0;0;0;0;0;0
13416;1656825600;0;0;0;0;0;0;0;0
13417;1656825900;0;0;0;0;0;0;0;0
13418;1656826200;0;0;0;0;0;0;0;0
13419;1656826500;0;0;0;0;0;0;0;0
13420;1656826800;0;0;0;0;0;0;0;0
13421;1656827100;0;0;0;0;0;0;0;0
13422;1656827400;0;0;0;0;0;0;0;0
13423;1656827700;0;0;0;0;0;0;0;0
13424;1656828000;0;0;0;0;0;0;0;0
13425;1656828300;0;0;0;0;0;0;0;0
13426;1656828600;0;0;0;0;0;0;0;0
13427;1656828900;0;0;0;0;0;0;0;0
13428;1656829200;0;0;0;0;0;0;0;0
13429;1656829500;0;0;0;0;0;0;0;0
13430;1656829800;0;0;0;0;0;0;0;0
13431;1656830100;0;0;0;0;0;0;0;0
13432;1656830400;0;0;0;0;0;0;0;0
13433;1656830700;0;0;0;0;0;0;0;0
13434;1656831000;0;0;0;0;0;0;0;0
13435;1656831300;0;0;0;0;0;0;0;0
13436;1656831600;0;0;0;0;0;0;0;0
13437;1656831900;0;0;0;0;0;0;0;0
13438;1656832200;0;0;0;0;0;0;0;0
13439;1656832500;0;0;0;0;0;0;0;0
13440;1656832800;0;0;0;0;0;0;0;0
13441;1656833100;0;0;0;0;0;0;0;0
13442;1656833400;0;0;0;0;0;0;0;0
13443;1656833700;0;0;0;0;0;0;0;0
13444;1656834000;0;0;0;0;0;0;0;0
13445;1656834300;0;0;0;0;0;0;0;0
13446;1656834600;0;0;0;0;0;0;0;0
13447;1656834900;0;0;0;0;0;0;0;0
13448;1656835200;0;0;0;0;0;0;0;0
13449;1656835500;0;0;0;0;0;0;0;0
13450;1656835800;0;0;0;0;0;0;0;0
13451;1656836100;0;0;0;0;0;0;0;0
13452;1656836400;0;0;0;0;0;0;0;0
13453;1656836700;0;0;0;0;0;0;0;0
13454;1656837000;0;0;0;0;0;0;0;0
13455;1656837300;0;0;0;0;0;0;0;0
13456;1656837600;0;0;0;0;0;0;0;0
13457;1656837900;0;0;0;0;0;0;0;0
13458;1656838200;0;0;0;0;0;0;0;0
13459;1656838500;0;0;0;0;0;0;0;0
13460;1656838800;0;0;0;0;0;0;0;0
13461;1656839100;0;0;0;0;0;0;0;0
13462;1656839400;0;0;0;0;0;0;0;0
13463;1656839700;0;0;0;0;0;0;0;0
13464;1656840000;0;0;0;0;0;0;0;0
13465;1656840300;0;0;0;0;0;0;0;0
13466;1656840600;0;0;0;0;0;0;0;0
13467;1656840900;0;0;0;0;0;0;0;0
13468;1656841200;0;0;0;0;0;0;0;0
13469;1656841500;0;0;0;0;0;0;0;0
13470;1656841800;0;0;0;0;0;0;0;0
13471;1656842100;0;0;0;0;0;0;0;0
13472;1656842400;0;0;0;0;0;0;0;0
13473;1656842700;0;0;0;0;0;0;0;0
13474;1656843000;0;0;0;0;0;0;0;0
13475;1656843300;0;0;0;0;0;0;0;0
13476;1656843600;0;0;0;0;0;0;0;0
13477;1656843900;0;0;0;0;0;0;0;0
13478;1656844200;0;0;0;0;0;0;0;0
13479;1656844500;0;0;0;0;0;0;0;0
13480;1656844800;0;0;0;0;0;0;0;0
13481;1656845100;0;0;0;0;0;0;0;0
13482;1656845400;0;0;0;0;0;0;0;0
13483;1656845700;0;0;0;0;0;0;0;0
13484;1656846000;0;0;0;0;0;0;0;0
13485;1656846300;0;0;0;0;0;0;0;0
13486;1656846600;0;0;0;0;0;0;0;0
13487;1656846900;0;0;0;0;0;0;0;0
13488;1656847200;0;0;0;0;0;0;0;0
13489;1656847500;0;0;0;0;0;0;0;0
13490;1656847800;0;0;0;0;0;0;0;0
13491;1656848100;0;0;0;0;0;0;0;0
13492;1656848400;0;0;0;0;0;0;0;0
13493;1656848700;0;0;0;0;0;0;0;0
13494;1656849000;0;0;0;0;0;0;0;0
13495;1656849300;0;0;0;0;0;0;0;0
13496;1656849600;0;0;0;0;0;0;0;0
13497;1656849900;0;0;0;0;0;0;0;0
13498;1656850200;0;0;0;0;0;0;0;0
13499;1656850500;0;0;0;0;0;0;0;0
13500;1656850800;0;0;0;0;0;0;0;0
13501;1656851100;0;0;0;0;0;0;0;0
13502;1656851400;0;0;0;0;0;0;0;0
13503;1656851700;0;0;0;0;0;0;0;0
13504;1656852000;0;0;0;0;0;0;0;0
13505;1656852300;0;0;0;0;0;0;0;0
13506;1656852600;0;0;0;0;0;0;0;0
13507;1656852900;0;0;0;0;0;0;0;0
13508;1656853200;0;0;0;0;0;0;0;0
13509;1656853500;0;0;0;0;0;0;0;0
13510;1656853800;0;0;0;0;0;0;0;0
13511;1656854100;0;0;0;0;0;0;0;0
13512;1656854400;0;0;0;0;0;0;0;0
13513;1656854700;0;0;0;0;0;0;0;0
13514;1656855000;0;0;0;0;0;0;0;0
13515;1656855300;0;0;0;0;0;0;0;0
13516;1656855600;0;0;0;0;0;0;0;0
13517;1656855900;0;0;0;0;0;0;0;0
13518;1656856200;0;0;0;0;0;0;0;0
13519;1656856500;0;0;0;0;0;0;0;0
13520;1656856800;0;0;0;0;0;0;0;0
13521;1656857100;0;0;0;0;0;0;0;0
13522;1656857400;0;0;0;0;0;0;0;0
13523;1656857700;0;0;0;0;0;0;0;0
13524;1656858000;0;0;0;0;0;0;0;0
13525;1656858300;0;0;0;0;0;0;0;0
13526;1656858600;0;0;0;0;0;0;0;0
13527;1656858900;0;0;0;0;0;0;0;0
13528;1656859200;0;0;0;0;0;0;0;0
13529;1656859500;0;0;0;0;0;0;0;0
13530;1656859800;0;0;0;0;0;0;0;0
13531;1656860100;0;0;0;0;0;0;0;0
13532;1656860400;0;0;0;0;0;0;0;0
13533;1656860700;0;0;0;0;0;0;0;0
13534;1656861000;0;0;0;0;0;0;0;0
13535;1656861300;0;0;0;0;0;0;0;0
13536;1656861600;0;0;0;0;0;0;0;0
13537;1656861900;0;0;0;0;0;0;0;0
13538;1656862200;0;0;0;0;0;0;0;0
13539;1656862500;0;0;0;1;0;0;0;0
13540;1656862800;0;0;0;1;0;0;0;0
13541;1656863100;0;0;0;1;0;0;0;0
13542;1656863400;0;0;0;1;0;0;0;0
13543;1656863700;0;0;0;1;0;0;0;0
13544;1656864000;0;0;0;1;0;0;0;0
13545;1656864300;0;0;0;0;0;0;0;0
13546;1656864600;0;0;0;0;0;0;0;0
13547;1656864900;0;0;0;0;0;0;0;0
13548;1656865200;0;0;0;0;0;0;0;0
13549;1656865500;0;0;0;0;0;0;0;0
13550;1656865800;0;0;0;0;0;0;0;0
13551;1656866100;0;0;0;0;0;0;0;0
13552;1656866400;0;0;0;0;0;0;0;0
13553;1656866700;0;0;0;0;0;0;0;0
13554;1656867000;0;0;0;0;0;0;0;0
13555;1656867300;0;0;0;0;0;0;0;0
13556;1656867600;0;0;0;0;0;0;0;0
13557;1656867900;0;0;0;0;0;0;0;0
13558;1656868200;0;0;0;0;0;0;0;0
13559;1656868500;0;0;0;0;0;0;0;0
13560;1656868800;0;0;0;0;0;0;0;0
13561;1656869100;0;0;0;0;0;0;0;0
13562;1656869400;0;0;0;0;0;0;0;0
13563;1656869700;0;0;0;0;0;0;0;0
13564;1656870000;0;0;0;0;0;0;0;0
13565;1656870300;0;0;0;0;0;0;0;0
13566;1656870600;0;0;0;0;0;0;0;0
13567;1656870900;0;0;0;0;0;0;0;0
13568;1656871200;0;0;0;0;0;0;0;0
13569;1656871500;0;0;0;0;0;0;0;0
13570;1656871800;0;0;0;0;0;0;0;0
13571;1656872100;0;0;0;0;0;0;0;0
13572;1656872400;0;0;0;0;0;0;0;0
13573;1656872700;0;0;0;0;0;0;0;0
13574;1656873000;0;0;0;0;0;0;0;0
13575;1656873300;0;0;0;0;0;0;0;0
13576;1656873600;0;0;0;0;0;0;0;0
13577;1656873900;0;0;0;0;0;0;0;0
13578;1656874200;0;0;0;0;0;0;0;0
13579;1656874500;0;0;0;0;0;0;0;0
13580;1656874800;0;0;0;0;0;0;0;0
13581;1656875100;0;0;0;0;0;0;0;0
13582;1656875400;0;0;0;0;0;0;0;0
13583;1656875700;0;0;0;0;0;0;0;0
13584;1656876000;0;0;0;0;0;0;0;0
13585;1656876300;0;0;0;0;0;0;0;0
13586;1656876600;0;0;0;0;0;0;0;0
13587;1656876900;0;0;0;0;0;0;0;0
13588;1656877200;0;0;0;0;0;0;0;0
13589;1656877500;0;0;0;0;0;0;0;0
13590;1656877800;0;0;0;0;0;0;0;0
13591;1656878100;0;0;0;0;0;0;0;0
13592;1656878400;1;0;0;0;0;0;0;0
13593;1656878700;1;0;0;0;0;0;0;0
13594;1656879000;1;0;0;0;0;0;0;0
13595;1656879300;0;0;0;0;0;0;0;0
13596;1656879600;0;0;0;0;0;0;0;0
13597;1656879900;0;0;0;0;0;0;0;0
13598;1656880200;0;0;0;0;0;0;0;0
13599;1656880500;0;0;0;0;0;0;0;0
13600;1656880800;0;0;0;0;0;0;0;0
13601;1656881100;0;0;0;0;0;0;0;0
13602;1656881400;0;0;0;0;0;0;0;0
13603;1656881700;0;0;0;0;0;0;0;0
13604;1656882000;0;0;0;0;0;0;0;0
13605;1656882300;0;0;0;0;0;0;0;0
13606;1656882600;0;0;0;0;0;0;0;0
13607;1656882900;0;0;0;0;0;0;0;0
13608;1656883200;0;0;0;0;0;0;0;0
13609;1656883500;0;0;0;0;0;0;0;0
13610;1656883800;0;0;0;0;0;0;0;0
13611;1656884100;0;0;0;1;0;0;0;0
13612;1656884400;0;0;0;1;0;0;0;0
13613;1656884700;0;0;0;1;0;0;0;0
13614;1656885000;0;0;0;1;0;0;0;0
13615;1656885300;0;0;0;1;0;0;0;0
13616;1656885600;0;0;0;0;0;0;0;0
13617;1656885900;0;0;0;0;0;0;0;0
13618;1656886200;0;0;0;0;0;0;0;0
13619;1656886500;0;0;0;0;0;0;0;0
13620;1656886800;0;0;0;0;0;0;0;0
13621;1656887100;0;0;0;0;0;0;0;0
13622;1656887400;0;0;0;0;0;0;0;0
13623;1656887700;0;0;0;0;0;0;0;0
13624;1656888000;0;0;0;0;0;0;0;0
13625;1656888300;0;0;0;0;0;0;0;0
13626;1656888600;0;0;0;0;0;0;0;0
13627;1656888900;0;0;0;0;0;0;0;0
13628;1656889200;0;0;0;0;0;0;0;0
13629;1656889500;0;0;0;0;0;0;0;0
13630;1656889800;0;0;0;0;0;0;0;0
13631;1656890100;0;0;0;0;0;0;0;0
13632;1656890400;0;0;0;0;0;0;0;0
13633;1656890700;0;0;0;0;0;0;0;0
13634;1656891000;0;0;0;0;0;0;0;0
13635;1656891300;0;0;0;0;0;0;0;0
13636;1656891600;0;0;0;0;0;0;0;0
13637;1656891900;0;0;0;0;0;0;0;0
13638;1656892200;0;0;0;0;0;0;0;0
13639;1656892500;0;0;0;0;0;0;0;0
13640;1656892800;0;0;0;0;0;0;0;0
13641;1656893100;0;0;0;0;0;0;0;0
13642;1656893400;0;0;0;0;0;0;0;0
13643;1656893700;0;0;0;0;0;0;0;0
13644;1656894000;0;0;0;0;0;0;0;0
13645;1656894300;0;0;0;0;0;0;0;0
13646;1656894600;0;0;0;0;0;0;0;0
13647;1656894900;0;0;0;0;0;0;0;0
13648;1656895200;0;0;0;0;0;0;0;0
13649;1656895500;0;0;0;0;0;0;0;0
13650;1656895800;0;0;0;0;0;0;0;0
13651;1656896100;0;0;0;0;0;0;0;0
13652;1656896400;0;0;0;0;0;0;0;0
13653;1656896700;0;0;0;0;0;0;0;0
13654;1656897000;0;0;0;0;0;0;0;0
13655;1656897300;0;0;0;0;0;0;0;0
13656;1656897600;0;0;0;0;0;0;0;0
13657;1656897900;0;0;0;0;0;0;0;0
13658;1656898200;0;0;0;0;0;0;0;0
13659;1656898500;0;0;0;0;0;0;0;0
13660;1656898800;0;0;0;0;0;0;0;0
13661;1656899100;0;0;0;0;0;0;0;0
13662;1656899400;0;0;0;0;0;0;0;0
13663;1656899700;0;0;0;0;0;0;0;0
13664;1656900000;0;0;0;0;0;0;0;0
13665;1656900300;0;0;0;0;0;0;0;0
13666;1656900600;0;0;0;0;0;0;0;0
13667;1656900900;0;0;0;0;0;0;0;0
13668;1656901200;0;0;0;0;0;0;0;0
13669;1656901500;0;0;0;0;0;0;0;0
13670;1656901800;0;0;0;0;0;0;0;0
13671;1656902100;0;0;0;0;0;0;0;0
13672;1656902400;0;0;0;0;0;0;0;0
13673;1656902700;0;0;0;0;0;0;0;0
13674;1656903000;0;0;0;0;0;0;0;0
13675;1656903300;0;0;0;0;0;0;0;0
13676;1656903600;0;0;0;0;0;0;0;0
13677;1656903900;0;0;0;0;0;0;0;0
13678;1656904200;0;0;0;0;0;0;0;0
13679;1656904500;0;0;0;0;0;0;0;0
13680;1656904800;0;0;0;0;0;0;0;0
13681;1656905100;0;0;0;0;0;0;0;0
13682;1656905400;0;0;0;0;0;0;0;0
13683;1656905700;0;0;0;0;0;0;0;0
13684;1656906000;0;0;0;0;0;0;0;0
13685;1656906300;0;0;0;0;0;0;0;0
