Time;BuienRadar;OpenWeatherMap;AccuWeather;WeatherAPI;WeatherBitIO;Meteomatics;Aeris;Foreca
1652774701;1021.0;1021;-1000;1021.0;1019.23;-1000;-1000;-1000
1652775001;1021.0;1021;-1000;1021.0;1019.23;-1000;-1000;-1000
1652775301;1021.0;1021;-1000;1021.0;1019.23;-1000;-1000;-1000
1652775601;1021.1;1021;-1000;1021.0;1019.23;-1000;-1000;-1000
1652775901;1021.1;1021;-1000;1021.0;1019.23;-1000;-1000;-1000
1652776201;1021.1;1021;-1000;1021.0;1019.23;-1000;-1000;-1000
1652776501;1021.2;1021;-1000;1021.0;1019.23;-1000;-1000;-1000
1652776801;1021.2;1021;-1000;1021.0;1019.65;-1000;-1000;-1000
1652777101;1021.1;1021;-1000;1021.0;1019.65;-1000;-1000;-1000
1652777401;1021.1;1021;-1000;1021.0;1019.65;-1000;-1000;-1000
1652777701;1021.1;1021;-1000;1021.0;1019.65;-1000;-1000;-1000
1652778001;1021.1;1021;-1000;1021.0;1019.65;-1000;-1000;-1000
1652778301;1021.1;1021;-1000;1021.0;1019.65;-1000;-1000;-1000
1652778601;1021.1;1021;-1000;1021.0;1019.65;-1000;-1000;-1000
1652778901;1021.1;1021;-1000;1021.0;1019.65;-1000;-1000;-1000
1652779202;1021.1;1021;-1000;1021.0;1019.65;-1000;-1000;-1000
1652779501;1021.1;1021;-1000;1021.0;1019.65;-1000;-1000;-1000
1652779801;1021.2;1021;-1000;1021.0;1019.65;-1000;-1000;-1000
1652780101;1021.2;1021;-1000;1021.0;1019.86;-1000;-1000;-1000
1652780402;1021.2;1021;-1000;1021.0;1019.86;-1000;-1000;-1000
1652780701;1021.2;1021;-1000;1021.0;1019.86;-1000;-1000;-1000
1652781001;1021.2;1021;-1000;1021.0;1019.86;-1000;-1000;-1000
1652781301;1021.2;1021;-1000;1021.0;1019.86;-1000;-1000;-1000
1652781601;1021.2;1021;-1000;1021.0;1019.86;-1000;-1000;-1000
1652781901;1021.2;1021;-1000;1021.0;1019.86;-1000;-1000;-1000
1652782201;1021.2;1021;-1000;1021.0;1019.86;-1000;-1000;-1000
1652782501;1021.2;1021;-1000;1021.0;1019.86;-1000;-1000;-1000
1652782801;1021.2;1021;-1000;1021.0;1019.86;-1000;-1000;-1000
1652783101;1021.2;1021;-1000;1021.0;1019.86;-1000;-1000;-1000
1652783401;1021.2;1021;-1000;1021.0;1019.86;-1000;-1000;-1000
1652783701;1021.2;1021;-1000;1021.0;1019.86;-1000;-1000;-1000
1652784001;1021.2;1021;-1000;1021.0;1019.51;-1000;-1000;-1000
