STATIONS_ID;MESS_DATUM;  QN;FF_10;DD_10;eor
        342;202204130950;    3;   3.1; 280;eor
        342;202204131000;    3;   2.6; 280;eor
        342;202204131010;    3;   2.8; 260;eor
        342;202204131020;    3;   1.5; 250;eor
        342;202204131030;    3;   1.7; 240;eor
        342;202204131040;    3;   2.1; 220;eor
        342;202204131050;    3;   2.8; 230;eor
        342;202204131100;    3;   1.3; 210;eor
        342;202204131110;    3;   3.1; 240;eor
        342;202204131120;    3;   3.5; 230;eor
        342;202204131130;    3;   3.1; 220;eor
        342;202204131140;    3;   3.7; 280;eor
        342;202204131150;    3;   3.6; 270;eor
        342;202204131200;    3;   3.9; 290;eor
        342;202204131210;    3;   4.8; 290;eor
        342;202204131220;    3;   4.4; 290;eor
        342;202204131230;    3;   3.6; 270;eor
        342;202204131240;    3;   4.6; 280;eor
        342;202204131250;    3;   4.2; 320;eor
        342;202204131300;    3;   3.1; 300;eor
        342;202204131310;    3;   3.4; 290;eor
        342;202204131320;    3;   4.7; 280;eor
        342;202204131330;    3;   4.6; 280;eor
        342;202204131340;    3;   3.7; 300;eor
        342;202204131350;    3;   3.4; 290;eor
        342;202204131400;    3;   3.7; 290;eor
        342;202204131410;    3;   4.7; 280;eor
        342;202204131420;    3;   3.0; 260;eor
        342;202204131430;    3;   2.6; 280;eor
        342;202204131440;    3;   3.2; 280;eor
        342;202204131450;    3;   4.4; 280;eor
        342;202204131500;    3;   4.5; 300;eor
        342;202204131510;    3;   4.9; 310;eor
        342;202204131520;    3;   5.3; 290;eor
        342;202204131530;    3;   5.1; 300;eor
        342;202204131540;    3;   3.9; 290;eor
        342;202204131550;    3;   3.3; 300;eor
        342;202204131600;    3;   3.2; 300;eor
        342;202204131610;    3;   3.9; 300;eor
        342;202204131620;    3;   3.2; 310;eor
        342;202204131630;    3;   3.4; 300;eor
        342;202204131640;    3;   4.0; 300;eor
        342;202204131650;    3;   3.7; 300;eor
        342;202204131700;    3;   3.9; 320;eor
        342;202204131710;    3;   3.7; 310;eor
        342;202204131720;    3;   3.2; 320;eor
        342;202204131730;    3;   3.6; 330;eor
        342;202204131740;    3;   2.9; 340;eor
        342;202204131750;    3;   3.0; 330;eor
        342;202204131800;    3;   2.9; 320;eor
        342;202204131810;    3;   3.5; 320;eor
        342;202204131820;    3;   3.1; 330;eor
        342;202204131830;    3;   3.2; 330;eor
        342;202204131840;    3;   2.6; 330;eor
        342;202204131850;    3;   2.6; 330;eor
        342;202204131900;    3;   2.4; 340;eor
        342;202204131910;    3;   3.8; 330;eor
        342;202204131920;    3;   3.2; 330;eor
        342;202204131930;    3;   3.3; 340;eor
        342;202204131940;    3;   3.4; 340;eor
        342;202204131950;    3;   3.5; 340;eor
        342;202204132000;    3;   3.6; 340;eor
        342;202204132010;    3;   3.2; 330;eor
        342;202204132020;    3;   2.7; 320;eor
        342;202204132030;    3;   1.9; 340;eor
        342;202204132040;    3;   1.5; 330;eor
        342;202204132050;    3;   2.0; 320;eor
        342;202204132100;    3;   1.9; 320;eor
        342;202204132110;    3;   2.5; 330;eor
        342;202204132120;    3;   2.1; 310;eor
        342;202204132130;    3;   2.3; 320;eor
        342;202204132140;    3;   2.9; 320;eor
        342;202204132150;    3;   3.3; 320;eor
        342;202204132200;    3;   3.4; 320;eor
        342;202204132210;    3;   2.8; 320;eor
        342;202204132220;    3;   1.0; 360;eor
        342;202204132230;    3;   0.8;  10;eor
        342;202204132240;    3;   0.5;  10;eor
        342;202204132250;    3;   0.7; 340;eor
        342;202204132300;    3;   0.6; 110;eor
        342;202204132310;    3;   0.8; 110;eor
        342;202204132320;    3;   0.8; 200;eor
        342;202204132330;    3;   1.1; 190;eor
        342;202204132340;    3;   1.1; 180;eor
        342;202204132350;    3;   0.9; 180;eor
        342;202204140000;    3;   1.1; 170;eor
        342;202204140010;    3;   1.0; 180;eor
        342;202204140020;    3;   1.0; 180;eor
        342;202204140030;    3;   1.0; 160;eor
        342;202204140040;    3;   1.2; 160;eor
        342;202204140050;    3;   1.1; 160;eor
        342;202204140100;    3;   1.3; 170;eor
        342;202204140110;    3;   1.3; 170;eor
        342;202204140120;    3;   1.1; 170;eor
        342;202204140130;    3;   1.2; 160;eor
        342;202204140140;    3;   1.7; 150;eor
        342;202204140150;    3;   1.4; 170;eor
        342;202204140200;    3;   1.3; 160;eor
        342;202204140210;    3;   1.6; 150;eor
        342;202204140220;    3;   1.6; 160;eor
        342;202204140230;    3;   1.8; 160;eor
        342;202204140240;    3;   1.6; 140;eor
        342;202204140250;    3;   0.9; 150;eor
        342;202204140300;    3;   1.1; 140;eor
        342;202204140310;    3;   1.1; 140;eor
        342;202204140320;    3;   0.9; 120;eor
        342;202204140330;    3;   0.7; 200;eor
        342;202204140340;    3;   0.6; 210;eor
        342;202204140350;    3;   0.9; 130;eor
        342;202204140400;    3;   1.0; 150;eor
        342;202204140410;    3;   0.8; 160;eor
        342;202204140420;    3;   1.1; 160;eor
        342;202204140430;    3;   0.8; 160;eor
        342;202204140440;    3;   1.1; 170;eor
        342;202204140450;    3;   1.0; 180;eor
        342;202204140500;    3;   0.9; 190;eor
        342;202204140510;    3;   1.1; 200;eor
        342;202204140520;    3;   1.0; 190;eor
        342;202204140530;    3;   0.9; 180;eor
        342;202204140540;    3;   1.1; 190;eor
        342;202204140550;    3;   1.1; 180;eor
        342;202204140600;    3;   1.3; 190;eor
        342;202204140610;    3;   1.4; 200;eor
        342;202204140620;    3;   1.4; 200;eor
        342;202204140630;    3;   1.8; 190;eor
        342;202204140640;    3;   2.3; 200;eor
        342;202204140650;    3;   2.0; 210;eor
        342;202204140700;    3;   2.1; 210;eor
        342;202204140710;    3;   2.1; 210;eor
        342;202204140720;    3;   2.1; 210;eor
        342;202204140730;    3;   2.3; 220;eor
        342;202204140740;    3;   3.5; 230;eor
        342;202204140750;    3;   3.4; 230;eor
        342;202204140800;    3;   2.8; 230;eor
        342;202204140810;    3;   2.8; 230;eor
        342;202204140820;    3;   3.0; 230;eor
        342;202204140830;    3;   2.9; 220;eor
        342;202204140840;    3;   2.5; 220;eor
        342;202204140850;    3;   3.6; 230;eor
        342;202204140900;    3;   3.7; 230;eor
        342;202204140910;    3;   3.8; 240;eor
        342;202204140920;    3;   4.0; 250;eor
        342;202204140930;    3;   4.0; 240;eor
        342;202204140940;    3;   4.5; 240;eor
        342;202204140950;    3;   4.3; 230;eor
        342;202204141000;    3;   4.2; 260;eor
        342;202204141010;    3;   3.5; 240;eor
        342;202204141020;    3;   4.3; 240;eor
        342;202204141030;    3;   3.6; 260;eor
        342;202204141040;    3;   4.6; 260;eor
        342;202204141050;    3;   4.8; 260;eor
        342;202204141100;    3;   4.3; 250;eor
        342;202204141110;    3;   4.9; 260;eor
        342;202204141120;    3;   4.1; 260;eor
        342;202204141130;    3;   4.8; 280;eor
        342;202204141140;    3;   4.5; 270;eor
        342;202204141150;    3;   5.4; 280;eor
        342;202204141200;    3;   4.9; 300;eor
        342;202204141210;    3;   5.4; 280;eor
        342;202204141220;    3;   4.6; 280;eor
        342;202204141230;    3;   5.0; 280;eor
        342;202204141240;    3;   4.9; 270;eor
        342;202204141250;    3;   4.8; 270;eor
        342;202204141300;    3;   5.1; 270;eor
        342;202204141310;    3;   3.3; 290;eor
        342;202204141320;    3;   4.9; 290;eor
        342;202204141330;    3;   5.0; 280;eor
        342;202204141340;    3;   4.9; 280;eor
        342;202204141350;    3;   5.4; 280;eor
        342;202204141400;    3;   5.1; 290;eor
        342;202204141410;    3;   5.0; 280;eor
        342;202204141420;    3;   4.7; 280;eor
        342;202204141430;    3;   4.3; 290;eor
        342;202204141440;    3;   4.4; 290;eor
        342;202204141450;    3;   4.6; 280;eor
        342;202204141500;    3;   4.4; 280;eor
        342;202204141510;    3;   4.9; 290;eor
        342;202204141520;    3;   4.9; 300;eor
        342;202204141530;    3;   4.7; 300;eor
        342;202204141540;    3;   4.0; 290;eor
        342;202204141550;    3;   2.9; 310;eor
        342;202204141600;    3;   4.5; 320;eor
        342;202204141610;    3;   4.4; 320;eor
        342;202204141620;    3;   3.5; 330;eor
        342;202204141630;    3;   4.1; 320;eor
        342;202204141640;    3;   5.2; 320;eor
        342;202204141650;    3;   5.3; 320;eor
        342;202204141700;    3;   4.5; 330;eor
        342;202204141710;    3;   4.4; 320;eor
        342;202204141720;    3;   3.5; 320;eor
        342;202204141730;    3;   2.5; 320;eor
        342;202204141740;    3;   1.7; 310;eor
        342;202204141750;    3;   2.4; 310;eor
        342;202204141800;    3;   2.2; 310;eor
        342;202204141810;    3;   1.6; 300;eor
        342;202204141820;    3;   2.4; 290;eor
        342;202204141830;    3;   2.1; 300;eor
        342;202204141840;    3;   2.0; 300;eor
        342;202204141850;    3;   2.0; 310;eor
        342;202204141900;    3;   2.4; 330;eor
        342;202204141910;    3;   3.2; 340;eor
        342;202204141920;    3;   2.2; 350;eor
        342;202204141930;    3;   2.4; 350;eor
        342;202204141940;    3;   1.9; 350;eor
        342;202204141950;    3;   2.2; 350;eor
        342;202204142000;    3;   2.3; 360;eor
        342;202204142010;    3;   2.5; 350;eor
        342;202204142020;    3;   3.1; 340;eor
        342;202204142030;    3;   2.7; 360;eor
        342;202204142040;    3;   2.6;  10;eor
        342;202204142050;    3;   2.6;  10;eor
        342;202204142100;    3;   2.4;  20;eor
        342;202204142110;    3;   1.9;  10;eor
        342;202204142120;    3;   1.7;  20;eor
        342;202204142130;    3;   1.3;  30;eor
        342;202204142140;    3;   1.8; 360;eor
        342;202204142150;    3;   2.3; 350;eor
        342;202204142200;    3;   1.5; 350;eor
        342;202204142210;    3;   1.7; 360;eor
        342;202204142220;    3;   2.1; 350;eor
        342;202204142230;    3;   1.7; 350;eor
        342;202204142240;    3;   1.8; 340;eor
        342;202204142250;    3;   1.5; 340;eor
        342;202204142300;    3;   2.8; 320;eor
        342;202204142310;    3;   2.4; 320;eor
        342;202204142320;    3;   3.6; 320;eor
        342;202204142330;    3;   1.8; 320;eor
        342;202204142340;    3;   1.2; 310;eor
        342;202204142350;    3;   1.2; 330;eor
        342;202204150000;    3;   1.0; 330;eor
        342;202204150010;    3;   2.5; 320;eor
        342;202204150020;    3;   1.9; 310;eor
        342;202204150030;    3;   2.3; 330;eor
        342;202204150040;    3;   2.9; 320;eor
        342;202204150050;    3;   3.8; 340;eor
        342;202204150100;    3;   3.0; 330;eor
        342;202204150110;    3;   3.9; 340;eor
        342;202204150120;    3;   3.1; 330;eor
        342;202204150130;    3;   3.5; 320;eor
        342;202204150140;    3;   3.3; 330;eor
        342;202204150150;    3;   3.0; 320;eor
        342;202204150200;    3;   2.8; 320;eor
        342;202204150210;    3;   2.1; 320;eor
        342;202204150220;    3;   2.8; 340;eor
        342;202204150230;    3;   3.4; 350;eor
        342;202204150240;    3;   2.7; 330;eor
        342;202204150250;    3;   2.3; 320;eor
        342;202204150300;    3;   2.1; 300;eor
        342;202204150310;    3;   2.0; 290;eor
        342;202204150320;    3;   1.9; 280;eor
        342;202204150330;    3;   2.3; 290;eor
        342;202204150340;    3;   2.4; 300;eor
        342;202204150350;    3;   1.8; 310;eor
        342;202204150400;    3;   2.4; 310;eor
        342;202204150410;    3;   3.1; 320;eor
        342;202204150420;    3;   4.4; 330;eor
        342;202204150430;    3;   3.5; 330;eor
        342;202204150440;    3;   3.0; 340;eor
        342;202204150450;    3;   2.3; 330;eor
        342;202204150500;    3;   1.6; 330;eor
        342;202204150510;    3;   1.8; 330;eor
        342;202204150520;    3;   2.4; 330;eor
        342;202204150530;    3;   1.7; 320;eor
        342;202204150540;    3;   2.0; 310;eor
        342;202204150550;    3;   1.8; 320;eor
        342;202204150600;    3;   1.8; 310;eor
        342;202204150610;    3;   1.7; 310;eor
        342;202204150620;    3;   1.7; 300;eor
        342;202204150630;    3;   1.8; 310;eor
        342;202204150640;    3;   2.4; 320;eor
        342;202204150650;    3;   3.0; 350;eor
        342;202204150700;    3;   3.8;  10;eor
        342;202204150710;    3;   3.6; 340;eor
        342;202204150720;    3;   2.9; 330;eor
        342;202204150730;    3;   3.6; 340;eor
        342;202204150740;    3;   4.0; 330;eor
        342;202204150750;    3;   3.4; 330;eor
        342;202204150800;    3;   3.2; 330;eor
        342;202204150810;    3;   3.5; 330;eor
        342;202204150820;    3;   4.0; 310;eor
        342;202204150830;    3;   3.7; 330;eor
        342;202204150840;    3;   4.3; 320;eor
        342;202204150850;    3;   4.1; 320;eor
        342;202204150900;    3;   3.6; 320;eor
        342;202204150910;    3;   2.7; 320;eor
        342;202204150920;    3;   3.0; 330;eor
        342;202204150930;    3;   3.1; 310;eor
        342;202204150940;    3;   3.4; 300;eor
        342;202204150950;    3;   3.2; 300;eor
        342;202204151000;    3;   2.5; 300;eor
        342;202204151010;    3;   3.2; 330;eor
        342;202204151020;    3;   2.6; 330;eor
        342;202204151030;    3;   3.2; 340;eor
        342;202204151040;    3;   3.5; 340;eor
        342;202204151050;    3;   3.3; 330;eor
        342;202204151100;    3;   1.7; 330;eor
        342;202204151110;    3;   1.7; 320;eor
        342;202204151120;    3;   2.0; 350;eor
        342;202204151130;    3;   2.3; 310;eor
        342;202204151140;    3;   2.1; 330;eor
        342;202204151150;    3;   2.7; 300;eor
        342;202204151200;    3;   1.5; 280;eor
        342;202204151210;    3;   2.0; 310;eor
        342;202204151220;    3;   2.6; 290;eor
        342;202204151230;    3;   2.2; 300;eor
        342;202204151240;    3;   2.3; 300;eor
        342;202204151250;    3;   2.7; 310;eor
        342;202204151300;    3;   1.7; 330;eor
        342;202204151310;    3;   2.1; 340;eor
        342;202204151320;    3;   3.4; 310;eor
        342;202204151330;    3;   2.8; 310;eor
        342;202204151340;    3;   2.2; 320;eor
        342;202204151350;    3;   2.1; 320;eor
        342;202204151400;    3;   2.1; 340;eor
        342;202204151410;    3;   2.5;  20;eor
        342;202204151420;    3;   1.7;  20;eor
        342;202204151430;    3;   2.0; 340;eor
        342;202204151440;    3;   2.2; 350;eor
        342;202204151450;    3;   1.8; 350;eor
        342;202204151500;    3;   2.0; 340;eor
        342;202204151510;    3;   1.6; 360;eor
        342;202204151520;    3;   1.8; 330;eor
        342;202204151530;    3;   1.9;  10;eor
        342;202204151540;    3;   2.6;  20;eor
        342;202204151550;    3;   2.4;  20;eor
        342;202204151600;    3;   2.5;  10;eor
        342;202204151610;    3;   2.8;  20;eor
        342;202204151620;    3;   2.6;  10;eor
        342;202204151630;    3;   2.4; 340;eor
        342;202204151640;    3;   2.3;  10;eor
        342;202204151650;    3;   2.8; 340;eor
        342;202204151700;    3;   2.7; 360;eor
        342;202204151710;    3;   2.5; 360;eor
        342;202204151720;    3;   2.5; 360;eor
        342;202204151730;    3;   2.4; 360;eor
        342;202204151740;    3;   1.9; 360;eor
        342;202204151750;    3;   2.0; 360;eor
        342;202204151800;    3;   1.7; 350;eor
        342;202204151810;    3;   1.5; 340;eor
        342;202204151820;    3;   2.0; 350;eor
        342;202204151830;    3;   1.7; 340;eor
        342;202204151840;    3;   1.7;  10;eor
        342;202204151850;    3;   2.0;  20;eor
        342;202204151900;    3;   1.7;  20;eor
        342;202204151910;    3;   1.4;  30;eor
        342;202204151920;    3;   1.8;  20;eor
        342;202204151930;    3;   1.3;  30;eor
        342;202204151940;    3;   1.1;  20;eor
        342;202204151950;    3;   1.6;  20;eor
        342;202204152000;    3;   1.1;  30;eor
        342;202204152010;    3;   1.1;  40;eor
        342;202204152020;    3;   0.7;  30;eor
        342;202204152030;    3;   0.7;  30;eor
        342;202204152040;    3;   0.8;  20;eor
        342;202204152050;    3;   1.0;  20;eor
        342;202204152100;    3;   1.5;  30;eor
        342;202204152110;    3;   1.6;  30;eor
        342;202204152120;    3;   1.5;  30;eor
        342;202204152130;    3;   1.8;  20;eor
        342;202204152140;    3;   1.8;  30;eor
        342;202204152150;    3;   1.4;  30;eor
        342;202204152200;    3;   1.9;  20;eor
        342;202204152210;    3;   1.8;  30;eor
        342;202204152220;    3;   1.5;  30;eor
        342;202204152230;    3;   2.0;  20;eor
        342;202204152240;    3;   1.8;  20;eor
        342;202204152250;    3;   1.5;  20;eor
        342;202204152300;    3;   1.0;  30;eor
        342;202204152310;    3;   0.6;  30;eor
        342;202204152320;    3;   0.4; 110;eor
        342;202204152330;    3;   0.4;  50;eor
        342;202204152340;    3;   0.6;  10;eor
        342;202204152350;    3;   0.5;  60;eor
        342;202204160000;    3;   0.6;  30;eor
        342;202204160010;    3;   0.7; 100;eor
        342;202204160020;    3;   0.7;  90;eor
        342;202204160030;    3;   0.6;  80;eor
        342;202204160040;    3;   0.7;  50;eor
        342;202204160050;    3;   0.9;  80;eor
        342;202204160100;    3;   0.4;  10;eor
        342;202204160110;    3;   1.2;  80;eor
        342;202204160120;    3;   1.9;  80;eor
        342;202204160130;    3;   2.2;  80;eor
        342;202204160140;    3;   2.7;  80;eor
        342;202204160150;    3;   3.1;  80;eor
        342;202204160200;    3;   3.3;  80;eor
        342;202204160210;    3;   2.8;  80;eor
        342;202204160220;    3;   3.3;  80;eor
        342;202204160230;    3;   2.0;  80;eor
        342;202204160240;    3;   2.4;  80;eor
        342;202204160250;    3;   2.3;  80;eor
        342;202204160300;    3;   2.4;  80;eor
        342;202204160310;    3;   2.6;  80;eor
        342;202204160320;    3;   3.2;  80;eor
        342;202204160330;    3;   4.1;  80;eor
        342;202204160340;    3;   3.9;  80;eor
        342;202204160350;    3;   4.3;  80;eor
        342;202204160400;    3;   3.1;  90;eor
        342;202204160410;    3;   3.1;  80;eor
        342;202204160420;    3;   3.8;  90;eor
        342;202204160430;    3;   3.2;  90;eor
        342;202204160440;    3;   2.7;  70;eor
        342;202204160450;    3;   2.1;  80;eor
        342;202204160500;    3;   1.9;  90;eor
        342;202204160510;    3;   2.7;  90;eor
        342;202204160520;    3;   2.7;  90;eor
        342;202204160530;    3;   2.0;  90;eor
        342;202204160540;    3;   1.5;  90;eor
        342;202204160550;    3;   3.1;  80;eor
        342;202204160600;    3;   4.0;  90;eor
        342;202204160610;    3;   3.7;  80;eor
        342;202204160620;    3;   4.7;  80;eor
        342;202204160630;    3;   4.5;  70;eor
        342;202204160640;    3;   3.8;  80;eor
        342;202204160650;    3;   3.2;  70;eor
        342;202204160700;    3;   2.9;  80;eor
        342;202204160710;    3;   3.2;  90;eor
        342;202204160720;    3;   2.8;  80;eor
        342;202204160730;    3;   3.8;  80;eor
        342;202204160740;    3;   3.5;  70;eor
        342;202204160750;    3;   3.3;  70;eor
        342;202204160800;    3;   3.3;  70;eor
        342;202204160810;    3;   3.6;  80;eor
        342;202204160820;    3;   3.8;  70;eor
        342;202204160830;    3;   2.8;  60;eor
        342;202204160840;    3;   2.8;  70;eor
        342;202204160850;    3;   2.8;  70;eor
        342;202204160900;    3;   2.9;  40;eor
        342;202204160910;    3;   3.2;  40;eor
        342;202204160920;    3;   3.1;  70;eor
        342;202204160930;    3;   3.2;  60;eor
        342;202204160940;    3;   3.5;  60;eor
        342;202204160950;    3;   3.1;  80;eor
        342;202204161000;    3;   3.7;  60;eor
        342;202204161010;    3;   2.9;  60;eor
        342;202204161020;    3;   3.5;  70;eor
        342;202204161030;    3;   3.7;  70;eor
        342;202204161040;    3;   3.5;  70;eor
        342;202204161050;    3;   3.6;  70;eor
        342;202204161100;    3;   3.8;  60;eor
        342;202204161110;    3;   3.7;  60;eor
        342;202204161120;    3;   3.9;  60;eor
        342;202204161130;    3;   3.6;  60;eor
        342;202204161140;    3;   3.5;  70;eor
        342;202204161150;    3;   3.7;  70;eor
        342;202204161200;    3;   4.1;  70;eor
        342;202204161210;    3;   3.7;  70;eor
        342;202204161220;    3;   4.1;  80;eor
        342;202204161230;    3;   4.1;  70;eor
        342;202204161240;    3;   3.7;  60;eor
        342;202204161250;    3;   4.4;  80;eor
        342;202204161300;    3;   4.1;  60;eor
        342;202204161310;    3;   3.8;  60;eor
        342;202204161320;    3;   4.2;  70;eor
        342;202204161330;    3;   4.3;  70;eor
        342;202204161340;    3;   3.8;  70;eor
        342;202204161350;    3;   4.1;  70;eor
        342;202204161400;    3;   3.9;  60;eor
        342;202204161410;    3;   3.6;  80;eor
        342;202204161420;    3;   2.9;  60;eor
        342;202204161430;    3;   3.4;  70;eor
        342;202204161440;    3;   3.4;  60;eor
        342;202204161450;    3;   3.3;  60;eor
        342;202204161500;    3;   3.8;  70;eor
        342;202204161510;    3;   4.1;  80;eor
        342;202204161520;    3;   3.6;  70;eor
        342;202204161530;    3;   3.8;  70;eor
        342;202204161540;    3;   3.9;  70;eor
        342;202204161550;    3;   3.7;  70;eor
        342;202204161600;    3;   3.7;  70;eor
        342;202204161610;    3;   3.7;  70;eor
        342;202204161620;    3;   3.6;  70;eor
        342;202204161630;    3;   3.3;  70;eor
        342;202204161640;    3;   3.5;  70;eor
        342;202204161650;    3;   3.3;  80;eor
        342;202204161700;    3;   3.2;  90;eor
        342;202204161710;    3;   3.8;  80;eor
        342;202204161720;    3;   3.0;  70;eor
        342;202204161730;    3;   2.9;  80;eor
        342;202204161740;    3;   2.3;  70;eor
        342;202204161750;    3;   2.9;  70;eor
        342;202204161800;    3;   2.5;  70;eor
        342;202204161810;    3;   2.7;  80;eor
        342;202204161820;    3;   2.8;  80;eor
        342;202204161830;    3;   2.4;  80;eor
        342;202204161840;    3;   2.3;  70;eor
        342;202204161850;    3;   2.4;  80;eor
        342;202204161900;    3;   1.7;  80;eor
        342;202204161910;    3;   2.0;  80;eor
        342;202204161920;    3;   2.1;  80;eor
        342;202204161930;    3;   2.2;  80;eor
        342;202204161940;    3;   2.4;  80;eor
        342;202204161950;    3;   1.9;  80;eor
        342;202204162000;    3;   2.1;  90;eor
        342;202204162010;    3;   2.8;  90;eor
        342;202204162020;    3;   3.0; 100;eor
        342;202204162030;    3;   3.0; 100;eor
        342;202204162040;    3;   3.1;  90;eor
        342;202204162050;    3;   3.3;  90;eor
        342;202204162100;    3;   3.0; 100;eor
        342;202204162110;    3;   3.1; 100;eor
        342;202204162120;    3;   3.2; 100;eor
        342;202204162130;    3;   2.7; 110;eor
        342;202204162140;    3;   2.6; 110;eor
        342;202204162150;    3;   2.6; 110;eor
        342;202204162200;    3;   2.2; 120;eor
        342;202204162210;    3;   2.4; 120;eor
        342;202204162220;    3;   2.4; 110;eor
        342;202204162230;    3;   2.4; 110;eor
        342;202204162240;    3;   3.2; 100;eor
        342;202204162250;    3;   2.6; 100;eor
        342;202204162300;    3;   2.7; 110;eor
        342;202204162310;    3;   1.8; 110;eor
        342;202204162320;    3;   2.1; 110;eor
        342;202204162330;    3;   2.0; 110;eor
        342;202204162340;    3;   2.5; 110;eor
        342;202204162350;    3;   2.3; 110;eor
        342;202204170000;    3;   2.4; 110;eor
        342;202204170010;    3;   2.1; 110;eor
        342;202204170020;    3;   2.1; 120;eor
        342;202204170030;    3;   2.2; 130;eor
        342;202204170040;    3;   2.1; 120;eor
        342;202204170050;    3;   2.6; 120;eor
        342;202204170100;    3;   2.2; 120;eor
        342;202204170110;    3;   2.3; 120;eor
        342;202204170120;    3;   2.6; 120;eor
        342;202204170130;    3;   1.7; 130;eor
        342;202204170140;    3;   2.1; 120;eor
        342;202204170150;    3;   1.6; 120;eor
        342;202204170200;    3;   1.8; 110;eor
        342;202204170210;    3;   1.9; 110;eor
        342;202204170220;    3;   2.6; 120;eor
        342;202204170230;    3;   2.8; 120;eor
        342;202204170240;    3;   1.9; 140;eor
        342;202204170250;    3;   1.7; 130;eor
        342;202204170300;    3;   2.2; 110;eor
        342;202204170310;    3;   1.2; 120;eor
        342;202204170320;    3;   0.4; 330;eor
        342;202204170330;    3;   0.8; 100;eor
        342;202204170340;    3;   2.2; 110;eor
        342;202204170350;    3;   2.7; 110;eor
        342;202204170400;    3;   1.6; 120;eor
        342;202204170410;    3;   0.7;  90;eor
        342;202204170420;    3;   1.3; 120;eor
        342;202204170430;    3;   0.6; 240;eor
        342;202204170440;    3;   0.7; 120;eor
        342;202204170450;    3;   1.6; 120;eor
        342;202204170500;    3;   1.4; 130;eor
        342;202204170510;    3;   1.7; 110;eor
        342;202204170520;    3;   1.2; 110;eor
        342;202204170530;    3;   0.4; 190;eor
        342;202204170540;    3;   1.4; 120;eor
        342;202204170550;    3;   0.8; 280;eor
        342;202204170600;    3;   0.8; 100;eor
        342;202204170610;    3;   1.6; 120;eor
        342;202204170620;    3;   1.3; 130;eor
        342;202204170630;    3;   2.2; 130;eor
        342;202204170640;    3;   2.7; 140;eor
        342;202204170650;    3;   2.7; 130;eor
        342;202204170700;    3;   3.1; 130;eor
        342;202204170710;    3;   3.4; 140;eor
        342;202204170720;    3;   2.7; 140;eor
        342;202204170730;    3;   3.0; 120;eor
        342;202204170740;    3;   2.9; 130;eor
        342;202204170750;    3;   1.9; 130;eor
        342;202204170800;    3;   2.6; 140;eor
        342;202204170810;    3;   3.0; 130;eor
        342;202204170820;    3;   2.8; 140;eor
        342;202204170830;    3;   2.5; 150;eor
        342;202204170840;    3;   3.3; 150;eor
        342;202204170850;    3;   2.9; 160;eor
        342;202204170900;    3;   3.1; 160;eor
        342;202204170910;    3;   3.7; 160;eor
        342;202204170920;    3;   3.7; 130;eor
        342;202204170930;    3;   2.7; 130;eor
        342;202204170940;    3;   2.8; 140;eor
        342;202204170950;    3;   3.8; 120;eor
        342;202204171000;    3;   4.1; 110;eor
        342;202204171010;    3;   4.0; 120;eor
        342;202204171020;    3;   4.1; 110;eor
        342;202204171030;    3;   3.6; 120;eor
        342;202204171040;    3;   4.0; 110;eor
        342;202204171050;    3;   3.4; 120;eor
        342;202204171100;    3;   3.9; 100;eor
        342;202204171110;    3;   2.4; 120;eor
        342;202204171120;    3;   4.5; 110;eor
        342;202204171130;    3;   4.2; 130;eor
        342;202204171140;    3;   3.8; 110;eor
        342;202204171150;    3;   3.2; 140;eor
        342;202204171200;    3;   3.4; 130;eor
        342;202204171210;    3;   4.1; 100;eor
        342;202204171220;    3;   3.2; 110;eor
        342;202204171230;    3;   2.7; 110;eor
        342;202204171240;    3;   4.3; 120;eor
        342;202204171250;    3;   3.8; 120;eor
        342;202204171300;    3;   3.3;  90;eor
        342;202204171310;    3;   3.9; 110;eor
        342;202204171320;    3;   4.4; 140;eor
        342;202204171330;    3;   4.0; 110;eor
        342;202204171340;    3;   3.4; 140;eor
        342;202204171350;    3;   3.6; 120;eor
        342;202204171400;    3;   2.7; 140;eor
        342;202204171410;    3;   2.2; 120;eor
        342;202204171420;    3;   3.4; 130;eor
        342;202204171430;    3;   4.3; 110;eor
        342;202204171440;    3;   3.7; 110;eor
        342;202204171450;    3;   3.7; 120;eor
        342;202204171500;    3;   3.0; 100;eor
        342;202204171510;    3;   3.6; 120;eor
        342;202204171520;    3;   2.5; 120;eor
        342;202204171530;    3;   3.9; 130;eor
        342;202204171540;    3;   3.6; 110;eor
        342;202204171550;    3;   3.3; 120;eor
        342;202204171600;    3;   3.3; 130;eor
        342;202204171610;    3;   3.0; 110;eor
        342;202204171620;    3;   2.4;  90;eor
        342;202204171630;    3;   3.1; 130;eor
        342;202204171640;    3;   3.0; 130;eor
        342;202204171650;    3;   3.2; 120;eor
        342;202204171700;    3;   3.0; 110;eor
        342;202204171710;    3;   2.9;  90;eor
        342;202204171720;    3;   2.9;  90;eor
        342;202204171730;    3;   2.5;  80;eor
        342;202204171740;    3;   2.5;  90;eor
        342;202204171750;    3;   2.4;  80;eor
        342;202204171800;    3;   3.0;  70;eor
        342;202204171810;    3;   2.8;  70;eor
        342;202204171820;    3;   2.9;  70;eor
        342;202204171830;    3;   3.0;  70;eor
        342;202204171840;    3;   3.1;  80;eor
        342;202204171850;    3;   3.2;  70;eor
        342;202204171900;    3;   3.4;  70;eor
        342;202204171910;    3;   3.2;  80;eor
        342;202204171920;    3;   3.2;  80;eor
